transect_code,tree_species_code,tree_foilage_strategy,tree_plot_code,subquadrat,tree_label,circumfrence_cm,tree_elevation_m,tree_latitude,tree_longitude,measurement_date
ab_lets1,ns,evergreen,rifp,F,2,75,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,ns,evergreen,rifp,I,3,30,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,la,deciduous,rifp,G,2,60,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,sp,evergreen,sofp,A,9,174,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,A,10,101,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,A,11,102,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,A,12,163,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,E,4,179,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,H,3,181,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,C,1,194,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,B,5,196,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,F,7,200,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,B,3,206,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,H,2,210,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,B,6,225,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,C,2,225,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,I,1,240,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,I,3,244,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,G,1,250,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,B,4,253,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,H,1,280,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,I,4,400,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,I,2,401,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,B,2,37,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,A,8,40,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,E,6,56,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,B,1,94,1844,46.34956,6.99915,2016-10-11
ab_lets1,ns,evergreen,sofp,E,5,97,1844,46.34956,6.99915,2016-10-11
ab_lets1,ud,deciduous,stfp,E,3,70,1277,46.338396,7.019926,2016-10-11
ab_lets1,ud,deciduous,stfp,B,1,180,1277,46.338396,7.019926,2016-10-11
ab_lets1,uc,evergreen,stfp,H,7,94,1277,46.338396,7.019926,2016-10-11
ab_lets1,uc,evergreen,stfp,H,5,94,1277,46.338396,7.019926,2016-10-11
ab_lets1,uc,evergreen,stfp,G,1,211,1277,46.338396,7.019926,2016-10-11
ab_lets1,uc,evergreen,stfp,G,2,72,1277,46.338396,7.019926,2016-10-11
ab_lets1,uc,evergreen,stfp,G,4,58,1277,46.338396,7.019926,2016-10-11
ab_lets1,uc,evergreen,stfp,H,6,61,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,H,1,64,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,E,1,37,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,D,3,49,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,H,4,56,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,E,2,165,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,D,1,83,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,H,8,113,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,D,2,62,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,H,2,161,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,B,4,158,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,F,6,192,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,G,3,134,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,B,3,133,1277,46.338396,7.019926,2016-10-11
ab_lets1,sf,evergreen,stfp,F,4,131,1277,46.338396,7.019926,2016-10-11
ab_lets1,nm,deciduous,stfp,A,1,174,1277,46.338396,7.019926,2016-10-11
ab_lets1,nm,deciduous,stfp,A,3,100,1277,46.338396,7.019926,2016-10-11
ab_lets1,nm,deciduous,stfp,B,5,89,1277,46.338396,7.019926,2016-10-11
ab_lets1,nm,deciduous,stfp,A,2,181,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,B,2,99,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,H,3,100,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,I,8,43,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,I,2,40,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,E,4,105,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,I,5,32,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,I,11,31,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,I,6,31,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,F,1,30,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,C,2,138,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,E,5,72,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,I,1,144,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,F,2,165,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,C,3,147,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,F,3,195,1277,46.338396,7.019926,2016-10-11
ab_lets1,eb,deciduous,stfp,C,1,71,1277,46.338396,7.019926,2016-10-11
ab_lets1,unknown,unknown,befp1,C,2,72,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,D,2,203,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,F,1,149,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,3,148,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,G,1,142,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,C,3,142,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,G,3,140,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,7,134,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,G,2,132,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,F,2,132,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,5,130,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,1,130,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,E,2,122,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,D,4,122,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,D,3,117,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,I,2,114,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,E,3,112,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,D,1,102,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,H,1,99,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,H,2,97,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,6,94,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,G,4,90,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,8,88,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,G,6,87,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,9,86,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,G,5,78,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,E,1,72,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,H,4,69,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,4,63,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,F,3,62,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,C,1,62,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,A,2,53,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,B,3,52,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,I,1,50,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,B,2,49,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,unknown,unknown,befp1,H,3,44,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ud,deciduous,befp2,F,5,72,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,sp,evergreen,befp2,F,7,139,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,sm,deciduous,befp2,D,1,37,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,sm,deciduous,befp2,B,6,53,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,B,1,82,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,B,2,80,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,1,79,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,E,3,78,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,A,3,78,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,D,2,69,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,3,66,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,E,4,65,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,I,2,63,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,E,1,63,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,I,7,57,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,7,56,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,E,2,55,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,A,2,55,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,B,3,50,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,I,3,46,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,I,5,45,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,A,1,45,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,I,6,43,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,I,4,43,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,B,5,42,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,F,9,36,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,4,35,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,F,10,33,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,I,1,180,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,5,113,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,2,93,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,F,6,176,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,F,8,156,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,8,90,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,B,4,84,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,ns,evergreen,befp2,C,6,83,1478,46.3464194,7.0083028,2016-05-01
ab_lets1,sf,evergreen,bpfp,A,3,163,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,F,1,192,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,C,1,179,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,D,3,178,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,A,2,178,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,G,1,177,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,F,2,177,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,B,2,167,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,G,2,165,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,H,1,163,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,A,4,270,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,B,3,144,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,I,2,143,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,H,4,135,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,H,5,130,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,H,3,104,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,I,1,102,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,I,3,94,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,B,1,91,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,H,2,73,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,G,3,204,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,D,1,207,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,A,1,210,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,D,2,213,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,sf,evergreen,bpfp,E,1,265,1703,46.3446389,6.9945306,2016-05-01
ab_lets1,unknown,unknown,brfp1,B,1,90,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,D,3,56,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,4,53,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,D,2,45,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,6,43,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,H,1,123,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,5,32,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,G,2,138,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,H,3,138,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,F,2,121,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,H,7,132,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,H,6,116,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,G,3,116,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,4,110,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,6,127,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,9,108,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,8,108,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,I,3,129,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,C,1,102,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,7,100,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,G,1,97,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,10,97,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,I,4,96,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,E,1,96,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,D,6,95,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,H,2,124,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,I,1,92,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,F,3,90,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,I,2,89,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,E,5,89,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,7,89,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,D,5,79,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,2,79,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,3,75,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,H,4,74,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,1,74,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,3,73,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,2,71,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,A,5,68,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,C,2,64,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,B,8,64,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,H,5,62,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,G,4,62,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,I,5,56,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sf,evergreen,brfp1,G,5,60,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,F,1,118,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,D,1,133,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,C,3,128,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,E,3,126,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,C,4,135,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,E,4,109,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,E,2,106,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,E,6,93,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp1,D,4,32,1419,46.34085,7.0017472,2016-05-01
ab_lets1,sp,evergreen,brfp2,B,2,103,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,A,5,86,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,D,2,87,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,I,1,88,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,G,5,89,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,B,5,90,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,A,2,93,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,H,1,93,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,E,3,95,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,G,4,95,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,C,1,96,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,C,4,96,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,D,3,98,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,E,1,103,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,G,3,103,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,D,1,110,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,B,4,120,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,C,2,120,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,F,1,120,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,B,1,125,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,A,1,135,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,E,2,136,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,G,1,144,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,G,2,74,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,B,3,54,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,C,3,37,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,A,3,83,1419,46.34085,7.0017472,2016-05-01
ab_lets1,la,deciduous,brfp2,A,4,81,1419,46.34085,7.0017472,2016-05-01
ab_lets1,ud,deciduous,crfp,I,1,160,1362,46.3352167,6.9971,2016-05-01
ab_lets1,sf,evergreen,crfp,E,3,110,1362,46.3352167,6.9971,2016-05-01
ab_lets1,sf,evergreen,crfp,G,2,137,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,A,3,92,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,A,4,62,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,A,1,176,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,A,2,170,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,G,1,156,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,E,4,142,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,E,1,124,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,D,1,123,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,E,2,119,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ns,evergreen,crfp,B,1,108,1362,46.3352167,6.9971,2016-05-01
ab_lets1,eb,deciduous,crfp,H,1,122,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ch,deciduous,crfp,B,2,77,1362,46.3352167,6.9971,2016-05-01
ab_lets1,ch,deciduous,crfp,A,5,105,1362,46.3352167,6.9971,2016-05-01
ab_lets1,wf,deciduous,lrfp,D,4,112,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,C,3,118,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,C,1,263,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,B,1,76,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,C,2,79,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,B,2,80,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,A,2,106,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,D,3,111,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wf,deciduous,lrfp,,1,114,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,wa,deciduous,lrfp,F,1,183,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,unknown,unknown,lrfp,D,1,107,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,unknown,unknown,lrfp,E,2,125,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,unknown,unknown,lrfp,E,1,260,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,sf,evergreen,lrfp,F,2,265,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,sf,evergreen,lrfp,I,1,152,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,sf,evergreen,lrfp,A,1,190,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,sf,evergreen,lrfp,D,2,233,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,sf,evergreen,lrfp,H,2,67,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,nm,deciduous,lrfp,H,1,205,1116,46.3319167,7.0017333,2016-05-01
ab_lets1,ud,deciduous,lsfp,H,1,40,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,G,1,41,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,E,6,43,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,A,5,44,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,D,5,75,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,F,5,45,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,C,3,39,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,D,3,95,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,I,5,143,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,I,3,46,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,I,4,54,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,E,2,60,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,E,5,70,1213,46.3369111,7.0197667,2016-05-01
ab_lets1,ud,deciduous,lsfp,E,4,38,1213,46.3369111,7.0197667,2016-05-01
